"province","country","lat","lon","date","confirmed","deaths","recovered","day_since_first_case_province","day_since_first_case_country"
"5786","Saint Lucia","Saint Lucia",13.9094,-60.9789,2020-03-14,1,0,0,1,1
"5787","Saint Lucia","Saint Lucia",13.9094,-60.9789,2020-03-15,2,0,0,2,2
"5788","Saint Lucia","Saint Lucia",13.9094,-60.9789,2020-03-16,2,0,0,3,3
"5789","Saint Lucia","Saint Lucia",13.9094,-60.9789,2020-03-17,2,0,0,4,4
"5790","Saint Lucia","Saint Lucia",13.9094,-60.9789,2020-03-18,2,0,0,5,5
"5791","Saint Lucia","Saint Lucia",13.9094,-60.9789,2020-03-19,2,0,0,6,6
"5792","Saint Lucia","Saint Lucia",13.9094,-60.9789,2020-03-20,2,0,0,7,7
"5793","Saint Lucia","Saint Lucia",13.9094,-60.9789,2020-03-21,2,0,0,8,8
"5794","Saint Lucia","Saint Lucia",13.9094,-60.9789,2020-03-22,2,0,0,9,9
"5795","Saint Lucia","Saint Lucia",13.9094,-60.9789,2020-03-23,2,0,0,10,10
"5796","Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-03-14,1,0,0,1,1
"5797","Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-03-15,1,0,0,2,2
"5798","Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-03-16,1,0,0,3,3
"5799","Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-03-17,1,0,0,4,4
"5800","Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-03-18,1,0,0,5,5
"5801","Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-03-19,1,0,0,6,6
"5802","Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-03-20,1,0,0,7,7
"5803","Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-03-21,1,0,0,8,8
"5804","Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-03-22,1,0,0,9,9
"5805","Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-03-23,1,0,0,10,10
"5806","San Benito, CA","US",36.5761,-120.9876,2020-02-03,2,0,0,1,13
"5807","San Benito, CA","US",36.5761,-120.9876,2020-02-04,2,0,0,2,14
"5808","San Benito, CA","US",36.5761,-120.9876,2020-02-05,2,0,0,3,15
"5809","San Benito, CA","US",36.5761,-120.9876,2020-02-06,2,0,0,4,16
"5810","San Benito, CA","US",36.5761,-120.9876,2020-02-07,2,0,0,5,17
"5811","San Benito, CA","US",36.5761,-120.9876,2020-02-08,2,0,0,6,18
"5812","San Benito, CA","US",36.5761,-120.9876,2020-02-09,2,0,0,7,19
"5813","San Benito, CA","US",36.5761,-120.9876,2020-02-10,2,0,0,8,20
"5814","San Benito, CA","US",36.5761,-120.9876,2020-02-11,2,0,0,9,21
"5815","San Benito, CA","US",36.5761,-120.9876,2020-02-12,2,0,0,10,22
"5816","San Benito, CA","US",36.5761,-120.9876,2020-02-13,2,0,0,11,23
"5817","San Benito, CA","US",36.5761,-120.9876,2020-02-14,2,0,0,12,24
"5818","San Benito, CA","US",36.5761,-120.9876,2020-02-15,2,0,0,13,25
"5819","San Benito, CA","US",36.5761,-120.9876,2020-02-16,2,0,0,14,26
"5820","San Benito, CA","US",36.5761,-120.9876,2020-02-17,2,0,0,15,27
"5821","San Benito, CA","US",36.5761,-120.9876,2020-02-18,2,0,0,16,28
"5822","San Benito, CA","US",36.5761,-120.9876,2020-02-19,2,0,0,17,29
"5823","San Benito, CA","US",36.5761,-120.9876,2020-02-20,2,0,0,18,30
"5824","San Benito, CA","US",36.5761,-120.9876,2020-02-21,2,0,0,19,31
"5825","San Benito, CA","US",36.5761,-120.9876,2020-02-22,2,0,0,20,32
"5826","San Benito, CA","US",36.5761,-120.9876,2020-02-23,2,0,0,21,33
"5827","San Benito, CA","US",36.5761,-120.9876,2020-02-24,2,0,0,22,34
"5828","San Benito, CA","US",36.5761,-120.9876,2020-02-25,2,0,0,23,35
"5829","San Benito, CA","US",36.5761,-120.9876,2020-02-26,2,0,0,24,36
"5830","San Benito, CA","US",36.5761,-120.9876,2020-02-27,2,0,0,25,37
"5831","San Benito, CA","US",36.5761,-120.9876,2020-02-28,2,0,0,26,38
"5832","San Benito, CA","US",36.5761,-120.9876,2020-02-29,2,0,0,27,39
"5833","San Benito, CA","US",36.5761,-120.9876,2020-03-01,2,0,0,28,40
"5834","San Benito, CA","US",36.5761,-120.9876,2020-03-02,2,0,0,29,41
"5835","San Benito, CA","US",36.5761,-120.9876,2020-03-03,2,0,0,30,42
"5836","San Benito, CA","US",36.5761,-120.9876,2020-03-04,2,0,0,31,43
"5837","San Benito, CA","US",36.5761,-120.9876,2020-03-05,2,0,0,32,44
"5838","San Benito, CA","US",36.5761,-120.9876,2020-03-06,2,0,0,33,45
"5839","San Benito, CA","US",36.5761,-120.9876,2020-03-07,2,0,0,34,46
"5840","San Benito, CA","US",36.5761,-120.9876,2020-03-08,2,0,0,35,47
"5841","San Benito, CA","US",36.5761,-120.9876,2020-03-09,2,0,0,36,48
"5842","San Diego County, CA","US",32.7157,-117.1611,2020-02-11,1,0,0,1,21
"5843","San Diego County, CA","US",32.7157,-117.1611,2020-02-12,1,0,0,2,22
"5844","San Diego County, CA","US",32.7157,-117.1611,2020-02-13,2,0,0,3,23
"5845","San Diego County, CA","US",32.7157,-117.1611,2020-02-14,2,0,0,4,24
"5846","San Diego County, CA","US",32.7157,-117.1611,2020-02-15,2,0,0,5,25
"5847","San Diego County, CA","US",32.7157,-117.1611,2020-02-16,2,0,0,6,26
"5848","San Diego County, CA","US",32.7157,-117.1611,2020-02-17,2,0,0,7,27
"5849","San Diego County, CA","US",32.7157,-117.1611,2020-02-18,2,0,0,8,28
"5850","San Diego County, CA","US",32.7157,-117.1611,2020-02-19,2,0,0,9,29
"5851","San Diego County, CA","US",32.7157,-117.1611,2020-02-20,2,0,0,10,30
"5852","San Diego County, CA","US",32.7157,-117.1611,2020-02-21,2,0,1,11,31
"5853","San Diego County, CA","US",32.7157,-117.1611,2020-02-22,2,0,1,12,32
"5854","San Diego County, CA","US",32.7157,-117.1611,2020-02-23,2,0,1,13,33
"5855","San Diego County, CA","US",32.7157,-117.1611,2020-02-24,2,0,1,14,34
"5856","San Diego County, CA","US",32.7157,-117.1611,2020-02-25,2,0,1,15,35
"5857","San Diego County, CA","US",32.7157,-117.1611,2020-02-26,2,0,1,16,36
"5858","San Diego County, CA","US",32.7157,-117.1611,2020-02-27,2,0,1,17,37
"5859","San Diego County, CA","US",32.7157,-117.1611,2020-02-28,2,0,1,18,38
"5860","San Diego County, CA","US",32.7157,-117.1611,2020-02-29,2,0,1,19,39
"5861","San Diego County, CA","US",32.7157,-117.1611,2020-03-01,2,0,1,20,40
"5862","San Diego County, CA","US",32.7157,-117.1611,2020-03-02,2,0,1,21,41
"5863","San Diego County, CA","US",32.7157,-117.1611,2020-03-03,2,0,1,22,42
"5864","San Diego County, CA","US",32.7157,-117.1611,2020-03-04,2,0,1,23,43
"5865","San Diego County, CA","US",32.7157,-117.1611,2020-03-05,3,0,1,24,44
"5866","San Diego County, CA","US",32.7157,-117.1611,2020-03-06,3,0,1,25,45
"5867","San Diego County, CA","US",32.7157,-117.1611,2020-03-07,3,0,1,26,46
"5868","San Diego County, CA","US",32.7157,-117.1611,2020-03-08,3,0,1,27,47
"5869","San Diego County, CA","US",32.7157,-117.1611,2020-03-09,3,0,1,28,48
"5870","San Francisco County, CA","US",37.7749,-122.4194,2020-03-05,2,0,0,1,44
"5871","San Francisco County, CA","US",37.7749,-122.4194,2020-03-06,2,0,0,2,45
"5872","San Francisco County, CA","US",37.7749,-122.4194,2020-03-07,9,0,0,3,46
"5873","San Francisco County, CA","US",37.7749,-122.4194,2020-03-08,9,0,0,4,47
"5874","San Francisco County, CA","US",37.7749,-122.4194,2020-03-09,9,0,0,5,48
"5875","San Marino","San Marino",43.9424,12.4578,2020-02-27,1,0,0,1,1
"5876","San Marino","San Marino",43.9424,12.4578,2020-02-28,1,0,0,2,2
"5877","San Marino","San Marino",43.9424,12.4578,2020-02-29,1,0,0,3,3
"5878","San Marino","San Marino",43.9424,12.4578,2020-03-01,1,0,0,4,4
"5879","San Marino","San Marino",43.9424,12.4578,2020-03-02,8,0,0,5,5
"5880","San Marino","San Marino",43.9424,12.4578,2020-03-03,10,1,0,6,6
"5881","San Marino","San Marino",43.9424,12.4578,2020-03-04,16,1,0,7,7
"5882","San Marino","San Marino",43.9424,12.4578,2020-03-05,21,1,0,8,8
"5883","San Marino","San Marino",43.9424,12.4578,2020-03-06,21,1,0,9,9
"5884","San Marino","San Marino",43.9424,12.4578,2020-03-07,23,1,0,10,10
"5885","San Marino","San Marino",43.9424,12.4578,2020-03-08,36,1,0,11,11
"5886","San Marino","San Marino",43.9424,12.4578,2020-03-09,36,1,0,12,12
"5887","San Marino","San Marino",43.9424,12.4578,2020-03-10,51,2,0,13,13
"5888","San Marino","San Marino",43.9424,12.4578,2020-03-11,62,2,0,14,14
"5889","San Marino","San Marino",43.9424,12.4578,2020-03-12,69,3,0,15,15
"5890","San Marino","San Marino",43.9424,12.4578,2020-03-13,80,5,0,16,16
"5891","San Marino","San Marino",43.9424,12.4578,2020-03-14,80,5,4,17,17
"5892","San Marino","San Marino",43.9424,12.4578,2020-03-15,101,5,4,18,18
"5893","San Marino","San Marino",43.9424,12.4578,2020-03-16,109,7,4,19,19
"5894","San Marino","San Marino",43.9424,12.4578,2020-03-17,109,7,4,20,20
"5895","San Marino","San Marino",43.9424,12.4578,2020-03-18,119,11,4,21,21
"5896","San Marino","San Marino",43.9424,12.4578,2020-03-19,119,11,4,22,22
"5897","San Marino","San Marino",43.9424,12.4578,2020-03-20,144,14,4,23,23
"5898","San Marino","San Marino",43.9424,12.4578,2020-03-21,144,20,4,24,24
"5899","San Marino","San Marino",43.9424,12.4578,2020-03-22,160,20,4,25,25
"5900","San Marino","San Marino",43.9424,12.4578,2020-03-23,160,20,4,26,26
"5901","San Mateo, CA","US",37.563,-122.3255,2020-03-02,1,0,0,1,41
"5902","San Mateo, CA","US",37.563,-122.3255,2020-03-03,2,0,0,2,42
"5903","San Mateo, CA","US",37.563,-122.3255,2020-03-04,2,0,0,3,43
"5904","San Mateo, CA","US",37.563,-122.3255,2020-03-05,2,0,0,4,44
"5905","San Mateo, CA","US",37.563,-122.3255,2020-03-06,2,0,0,5,45
"5906","San Mateo, CA","US",37.563,-122.3255,2020-03-07,2,0,0,6,46
"5907","San Mateo, CA","US",37.563,-122.3255,2020-03-08,2,0,0,7,47
"5908","San Mateo, CA","US",37.563,-122.3255,2020-03-09,2,0,0,8,48
"5909","Santa Clara County, CA","US",37.3541,-121.9552,2020-01-31,1,0,0,1,10
"5910","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-01,1,0,0,2,11
"5911","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-02,1,0,0,3,12
"5912","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-03,2,0,0,4,13
"5913","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-04,2,0,0,5,14
"5914","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-05,2,0,0,6,15
"5915","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-06,2,0,0,7,16
"5916","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-07,2,0,0,8,17
"5917","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-08,2,0,0,9,18
"5918","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-09,2,0,0,10,19
"5919","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-10,2,0,0,11,20
"5920","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-11,2,0,0,12,21
"5921","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-12,2,0,0,13,22
"5922","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-13,2,0,0,14,23
"5923","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-14,2,0,0,15,24
"5924","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-15,2,0,0,16,25
"5925","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-16,2,0,0,17,26
"5926","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-17,2,0,0,18,27
"5927","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-18,2,0,0,19,28
"5928","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-19,2,0,0,20,29
"5929","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-20,2,0,0,21,30
"5930","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-21,2,0,1,22,31
"5931","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-22,2,0,1,23,32
"5932","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-23,2,0,1,24,33
"5933","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-24,2,0,1,25,34
"5934","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-25,2,0,1,26,35
"5935","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-26,2,0,1,27,36
"5936","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-27,2,0,1,28,37
"5937","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-28,2,0,1,29,38
"5938","Santa Clara County, CA","US",37.3541,-121.9552,2020-02-29,3,0,1,30,39
"5939","Santa Clara County, CA","US",37.3541,-121.9552,2020-03-01,3,0,1,31,40
"5940","Santa Clara County, CA","US",37.3541,-121.9552,2020-03-02,9,0,1,32,41
"5941","Santa Clara County, CA","US",37.3541,-121.9552,2020-03-03,11,0,1,33,42
"5942","Santa Clara County, CA","US",37.3541,-121.9552,2020-03-04,11,0,1,34,43
"5943","Santa Clara County, CA","US",37.3541,-121.9552,2020-03-05,20,0,1,35,44
"5944","Santa Clara County, CA","US",37.3541,-121.9552,2020-03-06,20,0,1,36,45
"5945","Santa Clara County, CA","US",37.3541,-121.9552,2020-03-07,32,0,1,37,46
"5946","Santa Clara County, CA","US",37.3541,-121.9552,2020-03-08,38,0,1,38,47
"5947","Santa Clara County, CA","US",37.3541,-121.9552,2020-03-09,38,0,1,39,48
"5948","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-05,1,0,0,1,44
"5949","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-06,1,0,0,2,45
"5950","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-07,1,0,0,3,46
"5951","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-08,1,1,0,4,47
"5952","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-09,1,1,0,5,48
"5953","Saratoga County, NY","US",43.0324,-73.936,2020-03-07,2,0,0,1,46
"5954","Saratoga County, NY","US",43.0324,-73.936,2020-03-08,2,0,0,2,47
"5955","Saratoga County, NY","US",43.0324,-73.936,2020-03-09,2,0,0,3,48
"5956","Saskatchewan","Canada",52.9399,-106.4509,2020-03-13,2,0,0,1,48
"5957","Saskatchewan","Canada",52.9399,-106.4509,2020-03-14,2,0,0,2,49
"5958","Saskatchewan","Canada",52.9399,-106.4509,2020-03-15,2,0,0,3,50
"5959","Saskatchewan","Canada",52.9399,-106.4509,2020-03-16,7,0,0,4,51
"5960","Saskatchewan","Canada",52.9399,-106.4509,2020-03-17,7,0,0,5,52
"5961","Saskatchewan","Canada",52.9399,-106.4509,2020-03-18,8,0,0,6,53
"5962","Saskatchewan","Canada",52.9399,-106.4509,2020-03-19,16,0,0,7,54
"5963","Saskatchewan","Canada",52.9399,-106.4509,2020-03-20,20,0,0,8,55
"5964","Saskatchewan","Canada",52.9399,-106.4509,2020-03-21,26,0,0,9,56
"5965","Saskatchewan","Canada",52.9399,-106.4509,2020-03-22,52,0,0,10,57
"5966","Saskatchewan","Canada",52.9399,-106.4509,2020-03-23,52,0,0,11,58
"5967","Saudi Arabia","Saudi Arabia",24,45,2020-03-02,1,0,0,1,1
"5968","Saudi Arabia","Saudi Arabia",24,45,2020-03-03,1,0,0,2,2
"5969","Saudi Arabia","Saudi Arabia",24,45,2020-03-04,1,0,0,3,3
"5970","Saudi Arabia","Saudi Arabia",24,45,2020-03-05,5,0,0,4,4
"5971","Saudi Arabia","Saudi Arabia",24,45,2020-03-06,5,0,0,5,5
"5972","Saudi Arabia","Saudi Arabia",24,45,2020-03-07,5,0,0,6,6
"5973","Saudi Arabia","Saudi Arabia",24,45,2020-03-08,11,0,0,7,7
"5974","Saudi Arabia","Saudi Arabia",24,45,2020-03-09,15,0,0,8,8
"5975","Saudi Arabia","Saudi Arabia",24,45,2020-03-10,20,0,1,9,9
"5976","Saudi Arabia","Saudi Arabia",24,45,2020-03-11,21,0,1,10,10
"5977","Saudi Arabia","Saudi Arabia",24,45,2020-03-12,45,0,1,11,11
"5978","Saudi Arabia","Saudi Arabia",24,45,2020-03-13,86,0,1,12,12
"5979","Saudi Arabia","Saudi Arabia",24,45,2020-03-14,103,0,1,13,13
"5980","Saudi Arabia","Saudi Arabia",24,45,2020-03-15,103,0,1,14,14
"5981","Saudi Arabia","Saudi Arabia",24,45,2020-03-16,118,0,2,15,15
"5982","Saudi Arabia","Saudi Arabia",24,45,2020-03-17,171,0,6,16,16
"5983","Saudi Arabia","Saudi Arabia",24,45,2020-03-18,171,0,6,17,17
"5984","Saudi Arabia","Saudi Arabia",24,45,2020-03-19,274,0,6,18,18
"5985","Saudi Arabia","Saudi Arabia",24,45,2020-03-20,344,0,8,19,19
"5986","Saudi Arabia","Saudi Arabia",24,45,2020-03-21,392,0,16,20,20
"5987","Saudi Arabia","Saudi Arabia",24,45,2020-03-22,511,0,16,21,21
"5988","Saudi Arabia","Saudi Arabia",24,45,2020-03-23,511,0,16,22,22
"5989","Senegal","Senegal",14.4974,-14.4524,2020-03-02,1,0,0,1,1
"5990","Senegal","Senegal",14.4974,-14.4524,2020-03-03,2,0,0,2,2
"5991","Senegal","Senegal",14.4974,-14.4524,2020-03-04,4,0,0,3,3
"5992","Senegal","Senegal",14.4974,-14.4524,2020-03-05,4,0,0,4,4
"5993","Senegal","Senegal",14.4974,-14.4524,2020-03-06,4,0,0,5,5
"5994","Senegal","Senegal",14.4974,-14.4524,2020-03-07,4,0,0,6,6
"5995","Senegal","Senegal",14.4974,-14.4524,2020-03-08,4,0,1,7,7
"5996","Senegal","Senegal",14.4974,-14.4524,2020-03-09,4,0,1,8,8
"5997","Senegal","Senegal",14.4974,-14.4524,2020-03-10,4,0,1,9,9
"5998","Senegal","Senegal",14.4974,-14.4524,2020-03-11,4,0,1,10,10
"5999","Senegal","Senegal",14.4974,-14.4524,2020-03-12,4,0,1,11,11
"6000","Senegal","Senegal",14.4974,-14.4524,2020-03-13,10,0,1,12,12
"6001","Senegal","Senegal",14.4974,-14.4524,2020-03-14,10,0,1,13,13
"6002","Senegal","Senegal",14.4974,-14.4524,2020-03-15,24,0,1,14,14
"6003","Senegal","Senegal",14.4974,-14.4524,2020-03-16,24,0,2,15,15
"6004","Senegal","Senegal",14.4974,-14.4524,2020-03-17,26,0,2,16,16
"6005","Senegal","Senegal",14.4974,-14.4524,2020-03-18,31,0,2,17,17
"6006","Senegal","Senegal",14.4974,-14.4524,2020-03-19,31,0,2,18,18
"6007","Senegal","Senegal",14.4974,-14.4524,2020-03-20,38,0,2,19,19
"6008","Senegal","Senegal",14.4974,-14.4524,2020-03-21,47,0,5,20,20
"6009","Senegal","Senegal",14.4974,-14.4524,2020-03-22,67,0,5,21,21
"6010","Senegal","Senegal",14.4974,-14.4524,2020-03-23,67,0,5,22,22
"6011","Serbia","Serbia",44.0165,21.0059,2020-03-06,1,0,0,1,1
"6012","Serbia","Serbia",44.0165,21.0059,2020-03-07,1,0,0,2,2
"6013","Serbia","Serbia",44.0165,21.0059,2020-03-08,1,0,0,3,3
"6014","Serbia","Serbia",44.0165,21.0059,2020-03-09,1,0,0,4,4
"6015","Serbia","Serbia",44.0165,21.0059,2020-03-10,5,0,0,5,5
"6016","Serbia","Serbia",44.0165,21.0059,2020-03-11,12,0,0,6,6
"6017","Serbia","Serbia",44.0165,21.0059,2020-03-12,19,0,0,7,7
"6018","Serbia","Serbia",44.0165,21.0059,2020-03-13,35,0,0,8,8
"6019","Serbia","Serbia",44.0165,21.0059,2020-03-14,46,0,0,9,9
"6020","Serbia","Serbia",44.0165,21.0059,2020-03-15,48,0,0,10,10
"6021","Serbia","Serbia",44.0165,21.0059,2020-03-16,55,0,1,11,11
"6022","Serbia","Serbia",44.0165,21.0059,2020-03-17,65,0,1,12,12
"6023","Serbia","Serbia",44.0165,21.0059,2020-03-18,83,0,1,13,13
"6024","Serbia","Serbia",44.0165,21.0059,2020-03-19,103,0,1,14,14
"6025","Serbia","Serbia",44.0165,21.0059,2020-03-20,135,1,1,15,15
"6026","Serbia","Serbia",44.0165,21.0059,2020-03-21,171,1,1,16,16
"6027","Serbia","Serbia",44.0165,21.0059,2020-03-22,222,2,1,17,17
"6028","Serbia","Serbia",44.0165,21.0059,2020-03-23,222,2,1,18,18
"6029","Seychelles","Seychelles",-4.6796,55.492,2020-03-14,2,0,0,1,1
"6030","Seychelles","Seychelles",-4.6796,55.492,2020-03-15,2,0,0,2,2
"6031","Seychelles","Seychelles",-4.6796,55.492,2020-03-16,3,0,0,3,3
"6032","Seychelles","Seychelles",-4.6796,55.492,2020-03-17,4,0,0,4,4
"6033","Seychelles","Seychelles",-4.6796,55.492,2020-03-18,4,0,0,5,5
"6034","Seychelles","Seychelles",-4.6796,55.492,2020-03-19,6,0,0,6,6
"6035","Seychelles","Seychelles",-4.6796,55.492,2020-03-20,7,0,0,7,7
"6036","Seychelles","Seychelles",-4.6796,55.492,2020-03-21,7,0,0,8,8
"6037","Seychelles","Seychelles",-4.6796,55.492,2020-03-22,7,0,0,9,9
"6038","Seychelles","Seychelles",-4.6796,55.492,2020-03-23,7,0,0,10,10
"6039","Shaanxi","China",35.1917,108.8701,2020-01-23,3,0,0,1,2
"6040","Shaanxi","China",35.1917,108.8701,2020-01-24,5,0,0,2,3
"6041","Shaanxi","China",35.1917,108.8701,2020-01-25,15,0,0,3,4
"6042","Shaanxi","China",35.1917,108.8701,2020-01-26,22,0,0,4,5
"6043","Shaanxi","China",35.1917,108.8701,2020-01-27,35,0,0,5,6
"6044","Shaanxi","China",35.1917,108.8701,2020-01-28,46,0,0,6,7
"6045","Shaanxi","China",35.1917,108.8701,2020-01-29,56,0,0,7,8
"6046","Shaanxi","China",35.1917,108.8701,2020-01-30,63,0,0,8,9
"6047","Shaanxi","China",35.1917,108.8701,2020-01-31,87,0,0,9,10
"6048","Shaanxi","China",35.1917,108.8701,2020-02-01,101,0,0,10,11
"6049","Shaanxi","China",35.1917,108.8701,2020-02-02,116,0,0,11,12
"6050","Shaanxi","China",35.1917,108.8701,2020-02-03,128,0,0,12,13
"6051","Shaanxi","China",35.1917,108.8701,2020-02-04,142,0,2,13,14
"6052","Shaanxi","China",35.1917,108.8701,2020-02-05,165,0,6,14,15
"6053","Shaanxi","China",35.1917,108.8701,2020-02-06,173,0,9,15,16
"6054","Shaanxi","China",35.1917,108.8701,2020-02-07,184,0,17,16,17
"6055","Shaanxi","China",35.1917,108.8701,2020-02-08,195,0,20,17,18
"6056","Shaanxi","China",35.1917,108.8701,2020-02-09,208,0,25,18,19
"6057","Shaanxi","China",35.1917,108.8701,2020-02-10,213,0,30,19,20
"6058","Shaanxi","China",35.1917,108.8701,2020-02-11,219,0,32,20,21
"6059","Shaanxi","China",35.1917,108.8701,2020-02-12,225,0,43,21,22
"6060","Shaanxi","China",35.1917,108.8701,2020-02-13,229,0,46,22,23
"6061","Shaanxi","China",35.1917,108.8701,2020-02-14,230,0,54,23,24
"6062","Shaanxi","China",35.1917,108.8701,2020-02-15,232,0,60,24,25
"6063","Shaanxi","China",35.1917,108.8701,2020-02-16,236,0,71,25,26
"6064","Shaanxi","China",35.1917,108.8701,2020-02-17,240,0,79,26,27
"6065","Shaanxi","China",35.1917,108.8701,2020-02-18,240,0,89,27,28
"6066","Shaanxi","China",35.1917,108.8701,2020-02-19,242,0,102,28,29
"6067","Shaanxi","China",35.1917,108.8701,2020-02-20,245,1,118,29,30
"6068","Shaanxi","China",35.1917,108.8701,2020-02-21,245,1,134,30,31
"6069","Shaanxi","China",35.1917,108.8701,2020-02-22,245,1,149,31,32
"6070","Shaanxi","China",35.1917,108.8701,2020-02-23,245,1,163,32,33
"6071","Shaanxi","China",35.1917,108.8701,2020-02-24,245,1,173,33,34
"6072","Shaanxi","China",35.1917,108.8701,2020-02-25,245,1,186,34,35
"6073","Shaanxi","China",35.1917,108.8701,2020-02-26,245,1,192,35,36
"6074","Shaanxi","China",35.1917,108.8701,2020-02-27,245,1,195,36,37
"6075","Shaanxi","China",35.1917,108.8701,2020-02-28,245,1,199,37,38
"6076","Shaanxi","China",35.1917,108.8701,2020-02-29,245,1,207,38,39
"6077","Shaanxi","China",35.1917,108.8701,2020-03-01,245,1,208,39,40
"6078","Shaanxi","China",35.1917,108.8701,2020-03-02,245,1,216,40,41
"6079","Shaanxi","China",35.1917,108.8701,2020-03-03,245,1,216,41,42
"6080","Shaanxi","China",35.1917,108.8701,2020-03-04,245,1,223,42,43
"6081","Shaanxi","China",35.1917,108.8701,2020-03-05,245,1,224,43,44
"6082","Shaanxi","China",35.1917,108.8701,2020-03-06,245,1,226,44,45
"6083","Shaanxi","China",35.1917,108.8701,2020-03-07,245,1,226,45,46
"6084","Shaanxi","China",35.1917,108.8701,2020-03-08,245,1,227,46,47
"6085","Shaanxi","China",35.1917,108.8701,2020-03-09,245,1,227,47,48
"6086","Shaanxi","China",35.1917,108.8701,2020-03-10,245,1,227,48,49
"6087","Shaanxi","China",35.1917,108.8701,2020-03-11,245,1,232,49,50
"6088","Shaanxi","China",35.1917,108.8701,2020-03-12,245,2,232,50,51
"6089","Shaanxi","China",35.1917,108.8701,2020-03-13,245,2,232,51,52
"6090","Shaanxi","China",35.1917,108.8701,2020-03-14,245,2,232,52,53
"6091","Shaanxi","China",35.1917,108.8701,2020-03-15,245,2,232,53,54
"6092","Shaanxi","China",35.1917,108.8701,2020-03-16,245,2,233,54,55
"6093","Shaanxi","China",35.1917,108.8701,2020-03-17,246,3,236,55,56
"6094","Shaanxi","China",35.1917,108.8701,2020-03-18,246,3,237,56,57
"6095","Shaanxi","China",35.1917,108.8701,2020-03-19,246,3,237,57,58
"6096","Shaanxi","China",35.1917,108.8701,2020-03-20,247,3,237,58,59
"6097","Shaanxi","China",35.1917,108.8701,2020-03-21,248,3,239,59,60
"6098","Shaanxi","China",35.1917,108.8701,2020-03-22,248,3,239,60,61
"6099","Shaanxi","China",35.1917,108.8701,2020-03-23,248,3,239,61,62
"6100","Shandong","China",36.3427,118.1498,2020-01-22,2,0,0,1,1
"6101","Shandong","China",36.3427,118.1498,2020-01-23,6,0,0,2,2
"6102","Shandong","China",36.3427,118.1498,2020-01-24,15,0,0,3,3
"6103","Shandong","China",36.3427,118.1498,2020-01-25,27,0,0,4,4
"6104","Shandong","China",36.3427,118.1498,2020-01-26,46,0,0,5,5
"6105","Shandong","China",36.3427,118.1498,2020-01-27,75,0,0,6,6
"6106","Shandong","China",36.3427,118.1498,2020-01-28,95,0,0,7,7
"6107","Shandong","China",36.3427,118.1498,2020-01-29,130,0,1,8,8
"6108","Shandong","China",36.3427,118.1498,2020-01-30,158,0,1,9,9
"6109","Shandong","China",36.3427,118.1498,2020-01-31,184,0,2,10,10
"6110","Shandong","China",36.3427,118.1498,2020-02-01,206,0,3,11,11
